paper_id,folder,folder_path,title,first_author,doi,pmid,pmcid,year,journal,attachment_key,md5,status,detail,warning,verdict,title_score,set,fetched_at
5ZYEYEFF,NIMH,Boring Task / NIMH,"Mobile Health-Supported HIV Self-Testing Strategy Among Urban Refugee and Displaced Youth in Kampala, Uganda: Protocol for a Cluster Randomized Trial  (Tushirikiane, Supporting Each Other).",Logie,10.2196/26192,33528378,PMC7886618,2021,JMIR research protocols,BMDYLQN8,db1efe9be3ee82a36c11298a305f8fac,OK,downloaded,,,,testing,2026-08-06T22:31:46.390742+00:00
NH3QXMVU,NIMH,Boring Task / NIMH,A School-Based Intervention for Mental Illness Stigma: A Cluster Randomized Trial.,Link,10.1542/peds.2019-0780,32434761,PMC7263048,2020,Pediatrics,RBFXKP3F,ce08938533f484c99bbffc88c5a49979,OK,downloaded,,,,testing,2026-08-06T22:31:47.025259+00:00
I5SJ8CG8,NIMH,Boring Task / NIMH,Impact of Community Support Workers in Rural Ethiopia on Emotional and Psychosocial Health of Persons Living with HIV: Results of a Three-Year  Randomized Community Trial.,Lifson,10.1007/s10461-023-04007-1,36788166,,2023,AIDS and behavior,T4XRFGL8,cdafdbbd1f9df8ade2b4ee6a87cfee14,OK,downloaded,,,,testing,2026-08-06T22:31:47.527864+00:00
CT5JHH68,NIMH,Boring Task / NIMH,Implementing measurement based care in community mental health: a description of tailored and standardized methods.,Lewis,10.1186/s13104-018-3193-0,29374497,PMC5787282,2018,BMC research notes,49L5I7D5,88583b3a23885465216481002786cfa8,OK,downloaded,,,,testing,2026-08-06T22:31:48.025920+00:00
AMT87D3I,NIMH,Boring Task / NIMH,Mediators of measurement-based care implementation in community mental health settings: results from a mixed-methods evaluation.,Lewis,10.1186/s13012-022-01244-1,36271404,PMC9587549,2022,Implementation science : IS,FARB44BI,cf97e620470f7867198276d678529414,OK,downloaded,,,,testing,2026-08-06T22:31:48.551135+00:00
QCS9WV5U,NIMH,Boring Task / NIMH,Effect of Enhanced Medical Rehabilitation on Functional Recovery in Older Adults Receiving Skilled Nursing Care After Acute Rehabilitation: A Randomized Clinical  Trial.,Lenze,10.1001/jamanetworkopen.2019.8199,31365113,PMC6669784,2019,JAMA network open,XS4ANCKJ,8248134e3254bb32c8131063ff63ec85,OK,downloaded,,,,testing,2026-08-06T22:31:49.040512+00:00
ETEIYHIC,NIMH,Boring Task / NIMH,Initial adaptation of the OnTrack coordinated specialty care model in Chile: An application of the Dynamic Adaptation Process.,Le,10.3389/frhs.2022.958743,36925802,PMC10012675,2022,Frontiers in health services,NBCMZDA7,55a938dabbf94dd7f4a1e2fe567a0e7d,OK,downloaded,"2 PDF attachments, picked highest priority: Full Text PDF; Full Text PDF",,,testing,2026-08-06T22:31:49.551295+00:00
MAFVKW3X,NIMH,Boring Task / NIMH,Implementation resources to support teachers' use of behavioral classroom interventions: protocol of a randomized pilot trial.,Lawson,10.1186/s40814-023-01381-4,37626422,PMC10463490,2023,Pilot and feasibility studies,HYEY7I6X,1b4dfb02e4aa3d2f637f53bb4d9c399e,OK,downloaded,"2 PDF attachments, picked highest priority: Full Text PDF; Full Text PDF",,,testing,2026-08-06T22:31:50.075836+00:00
ED473NRU,NIMH,Boring Task / NIMH,Care team and practice-level implementation strategies to optimize pediatric collaborative care: study protocol for a cluster-randomized hybrid type III  trial.,Kolko,10.1186/s13012-022-01195-7,35193619,PMC8862323,2022,Implementation science : IS,XXUYXXQF,a20a174f88501f50fb6fda29e471e4b0,OK,downloaded,"2 PDF attachments, picked highest priority: Full Text PDF; Full Text PDF",,,testing,2026-08-06T22:31:50.658195+00:00
X5YDQ9MR,NIMH,Boring Task / NIMH,Implementation strategy in collaboration with people with lived experience of mental illness to reduce stigma among primary care providers in Nepal (RESHAPE):  protocol for a type 3 hybrid implementation effectiveness cluster randomized  controlled trial.,Kohrt,10.1186/s13012-022-01202-x,35710491,PMC9205129,2022,Implementation science : IS,HXBJX9ZE,68652f80906c0780e8c43ef18b71b027,OK,downloaded,"2 PDF attachments, picked highest priority: Full Text PDF; Full Text PDF",,,testing,2026-08-06T22:31:51.186023+00:00
3TAMLPYJ,NIMH,Boring Task / NIMH,Collaboration With People With Lived Experience of Mental Illness to Reduce Stigma and Improve Primary Care Services: A Pilot Cluster Randomized Clinical  Trial.,Kohrt,10.1001/jamanetworkopen.2021.31475,34730821,PMC8567115,2021,JAMA network open,P2SIJ488,b983c8ec93f8b8ecff42c326a4a09e5f,OK,downloaded,"2 PDF attachments, picked highest priority: Full Text PDF; Full Text PDF",,,testing,2026-08-06T22:31:51.844689+00:00
TR383XSK,NIMH,Boring Task / NIMH,Reducing stigma among healthcare providers to improve mental health services (RESHAPE): protocol for a pilot cluster randomized controlled trial of a stigma  reduction intervention for training primary healthcare workers in Nepal.,Kohrt,10.1186/s40814-018-0234-3,29403650,PMC5781273,2018,Pilot and feasibility studies,J54CGW86,c3b3c3d7f8c40fa9485b6c44a510452c,OK,downloaded,"2 PDF attachments, picked highest priority: Full Text PDF; Full Text PDF",,,testing,2026-08-06T22:31:52.488905+00:00
BKZA2NYF,NIMH,Boring Task / NIMH,Enhancing Adherence to Antiretroviral Therapy Among Adolescents Living With HIV Through Group-Based Therapeutic Approaches in Uganda: Findings From a Pilot  Cluster-Randomized Controlled Trial.,Kizito,10.1093/jpepsy/jsad081,37935531,PMC10653347,2023,Journal of pediatric psychology,UNFIX2PZ,36e18dd1f3725bcb9834f9736d558c6c,OK,downloaded,,,,testing,2026-08-06T22:31:53.049816+00:00
RACDW842,NIMH,Boring Task / NIMH,Long-term mediation of a sexual risk-reduction intervention for South African adolescents.,Kim,10.1037/hea0001325,37883037,,2023,"Health psychology : official journal of the Division of Health Psychology, American Psychological Association",TJD3XL5W,9dc769cafb6246f7081b8411b54b7c5f,OK,downloaded,,,,testing,2026-08-06T22:31:53.526868+00:00
Z8C7NKBD,NIMH,Boring Task / NIMH,Community-level chlamydial serology for assessing trachoma elimination in trachoma-endemic Niger.,Kim,10.1371/journal.pntd.0007127,30689671,PMC6366708,2019,PLoS neglected tropical diseases,BQVCXDB4,db2fe7c56a2063d0c57c7717ecc7921b,OK,downloaded,"2 PDF attachments, picked highest priority: Full Text PDF; Full Text PDF",,,testing,2026-08-06T22:31:54.029386+00:00
8TILNXKG,NIMH,Boring Task / NIMH,Combining Asset Accumulation and Multifamily Group Intervention to Improve Mental Health for Adolescent Girls: A Cluster-Randomized Trial in Uganda.,Karimli,10.1016/j.jadohealth.2023.08.012,37715767,PMC10840800,2024,The Journal of adolescent health : official publication of the Society for Adolescent Medicine,IQ36WW32,76efd1db1d1e8233ea5b8bbd959bd6be,OK,downloaded,"2 PDF attachments, picked highest priority: Full Text PDF; Full Text PDF",,,testing,2026-08-06T22:31:54.660624+00:00
ZLVNAG8L,NIMH,Boring Task / NIMH,"Rudi Kundini, Pamoja Kundini (RKPK): study protocol for a hybrid type 1 randomized effectiveness-implementation trial using data science and economic  incentive strategies to strengthen the continuity of care among people living  with HIV in Tanzania.",Kadota,10.1186/s13063-024-07960-x,38336793,PMC10858527,2024,Trials,TSIG8T8G,5d1aed115ad15215efbc1d0038c6a633,OK,downloaded,"2 PDF attachments, picked highest priority: Full Text PDF; Full Text PDF",,,testing,2026-08-06T22:31:55.147622+00:00
PKZFSUXD,NIMH,Boring Task / NIMH,A peer-facilitated psychological group intervention for perinatal women living with HIV and depression in Tanzania-Healthy Options: A cluster-randomized  controlled trial.,Kaaya,10.1371/journal.pmed.1004112,36512631,PMC9746973,2022,PLoS medicine,FBYN6BM7,ceb1459d93a72cf25fc9046c5bf8462f,OK,downloaded,"2 PDF attachments, picked highest priority: Full Text PDF; Full Text PDF",,,testing,2026-08-06T22:31:55.693098+00:00
3DBTDWCG,NIMH,Boring Task / NIMH,"Effectiveness of Group Problem Management Plus, a brief psychological intervention for adults affected by humanitarian disasters in Nepal: A cluster  randomized controlled trial.",Jordans,10.1371/journal.pmed.1003621,34138875,PMC8211182,2021,PLoS medicine,5KR4CCNA,d45347828736d671602ae85487c20dd8,OK,downloaded,"2 PDF attachments, picked highest priority: Full Text PDF; Full Text PDF",,,testing,2026-08-06T22:31:56.266054+00:00
4LRLTKSM,NIMH,Boring Task / NIMH,Comparing Implementation Strategies for an Evidence-Based Weight Management Program Delivered in Community Mental Health Programs: Protocol for a Pilot  Randomized Controlled Trial.,Jerome,10.2196/45802,37163331,PMC10209790,2023,JMIR research protocols,PQTJ5S8C,52fa7e6a6149f09336ecf440c7bbf33e,OK,downloaded,,,,testing,2026-08-06T22:31:56.866710+00:00
XF5NJ7RH,NIMH,Boring Task / NIMH,An Integrated Approach to Increasing Women's Empowerment and Reducing Domestic Violence: Results of a Cluster-Randomized Controlled Trial in a West African  Country.,Ismayilova,10.1037/vio0000136,34790432,PMC8594903,2018,Psychology of violence,DSFRAD8E,781452826cc8044cad0399d008822675,OK,downloaded,,,,testing,2026-08-06T22:31:57.362592+00:00
9VHHMX8Z,NIMH,Boring Task / NIMH,Attention Test Improvements from a Cluster Randomized Controlled Trial of Caregiver Training for HIV-Exposed/Uninfected Ugandan Preschool Children.,Ikekwere,10.1016/j.jpeds.2021.03.064,33819464,PMC8316287,2021,The Journal of pediatrics,VUVJEAAJ,ffeccdd52a52a7577b4a2689aca1cd3d,OK,downloaded,,,,testing,2026-08-06T22:31:57.850481+00:00
EX9ZTEHA,NIMH,Boring Task / NIMH,Advancing scalability and impacts of a teacher training program for promoting child mental health in Ugandan primary schools: protocol for a hybrid-type II  effectiveness-implementation cluster randomized trial.,Huang,10.1186/s13033-022-00538-7,35718782,PMC9206883,2022,International journal of mental health systems,RG2B8XSN,5518e4738bfdb911dd4db7044963bc28,OK,downloaded,"2 PDF attachments, picked highest priority: Full Text PDF; Full Text PDF",,,testing,2026-08-06T22:31:58.372678+00:00
YTTNMCKH,NIMH,Boring Task / NIMH,Impact of Stressful Climates on Provider Perceptions of Integrated Behavioral Health Services in Pediatric Primary Care: An Exploratory Study.,Hsiung,10.1097/dbp.0000000000000712,31393319,,2019,Journal of developmental and behavioral pediatrics : JDBP,QFF73EAV,785490b5eec4ef044b431399be85a4e4,OK,downloaded,,,,testing,2026-08-06T22:31:59.016152+00:00
UJLD6YLW,NIMH,Boring Task / NIMH,Effectiveness of a community-based intervention to prevent childhood TB in Lesotho.,Hirsch-Moverman,10.5588/ijtld.21.0558,35768915,,2022,The international journal of tuberculosis and lung disease : the official journal of the International Union against Tuberculosis and Lung Disease,JRCD2MJC,e9d37f1396846850c680fc558605cc5d,OK,downloaded,,,,testing,2026-08-06T22:31:59.551741+00:00
FE6XSU5E,NIMH,Boring Task / NIMH,Implementing an evidence-based behavioral weight-loss program in community mental health centers: A randomized pilot study.,Gudzune,10.1002/osp4.760,38765556,PMC11099709,2024,Obesity science & practice,W6M8G6NJ,8f214d1c16b940701a779199d500736f,OK,downloaded,,,,testing,2026-08-06T22:32:00.123812+00:00
QGYV7YR8,NIMH,Boring Task / NIMH,A Pilot Study to Evaluate the Impact of the HIV Infant Tracking System (HITSystem 2.0) on Priority Prevention of Mother-to-Child Transmission (PMTCT) Outcomes.,Finocchario-Kessler,10.1007/s10461-021-03204-0,33709212,PMC8224224,2021,AIDS and behavior,LKLCR9U7,e3ef3d140d53eb0e56bd95ef41b5ad89,OK,downloaded,,,,testing,2026-08-06T22:32:00.550678+00:00
WGVFYM8S,NIMH,Boring Task / NIMH,"Mixed-methods evaluation of a group psychosocial intervention for refugee, migrant and host community women in Ecuador and Panamá: Results from the Entre  Nosotras cluster randomized feasibility trial.",Greene,10.1017/gmh.2023.37,37854436,PMC10579653,2023,"Global mental health (Cambridge, England)",3MHCTNYF,b26f818fd32d915388a785df04041f57,OK,downloaded,"2 PDF attachments, picked highest priority: Full Text PDF; Full Text PDF",,,testing,2026-08-06T22:32:01.070118+00:00
CQ8GJ22F,NIMH,Boring Task / NIMH,Combining a guided self-help and brief alcohol intervention to improve mental health and reduce substance use among refugee men in Uganda: a cluster-randomized  feasibility trial.,Greene,10.1017/gmh.2024.103,39776996,PMC11704368,2024,"Global mental health (Cambridge, England)",H43GIQ2R,7cc8e4f0cfb182df4c4e5f9cb4f8ad38,OK,downloaded,"2 PDF attachments, picked highest priority: Full Text PDF; Full Text PDF",,,testing,2026-08-06T22:32:01.575845+00:00
SPB7VUWI,NIMH,Boring Task / NIMH,The impact of school support on depression among adolescent orphans: a cluster-randomized trial in Kenya.,Green,10.1111/jcpp.12955,30055002,,2019,"Journal of child psychology and psychiatry, and allied disciplines",E8Q429QI,09a6796ca32ad86f48897458411ffdc2,OK,downloaded,,,,testing,2026-08-06T22:32:02.183463+00:00
L5GW7RPB,NIMH,Boring Task / NIMH,"Adverse childhood experiences, adult anxiety and social capital among women in rural Kenya.",Goodman,10.1016/j.janxdis.2022.102614,35988441,PMC11925039,2022,Journal of anxiety disorders,UBU5MB7G,60690e1eed916f197de75959999d60f3,OK,downloaded,,,,testing,2026-08-06T22:32:02.689893+00:00
CEW8TCFI,NIMH,Boring Task / NIMH,Practice-based research networks add value to evidence-based quality improvement.,Goldstein,10.1016/j.hjdsi.2017.06.008,28711505,PMC7935418,2018,"Healthcare (Amsterdam, Netherlands)",2GZ6N7UR,8978eac0f9db2a903bb54e137e6502d8,OK,downloaded,,,,testing,2026-08-06T22:32:03.200421+00:00
8KXTMJS4,NIMH,Boring Task / NIMH,Pilot randomized controlled trial of a video self-help intervention for depression based on acceptance and commitment therapy: Feasibility and  acceptability.,Gaudiano,10.1002/cpp.2436,32087610,PMC7322697,2020,Clinical psychology & psychotherapy,FNAAV4ZN,d6381161e14f57b58a1bb2e43a8bbb33,OK,downloaded,,,,testing,2026-08-06T22:32:03.701868+00:00
344WCQ25,NIMH,Boring Task / NIMH,Integrating Youth Readiness Intervention and Entrepreneurship in Sierra Leone: A Hybrid Type II Cluster Randomized Trial.,Freeman,10.1016/j.jaac.2023.09.552,38143022,PMC11891814,2024,Journal of the American Academy of Child and Adolescent Psychiatry,W7CCPZDG,6cae3bcb8831e4d0b522caa43ea07fdb,OK,downloaded,,,,testing,2026-08-06T22:32:04.202669+00:00
BA5W46LR,NIMH,Boring Task / NIMH,Autism Caregiver Coaching in Africa (ACACIA): Protocol for a type 1-hybrid effectiveness-implementation trial.,Franz,10.1371/journal.pone.0291883,38215154,PMC10786379,2024,PloS one,7M77K4M3,f88eaca26c46427889bfede46c3804e2,OK,downloaded,"2 PDF attachments, picked highest priority: Full Text PDF; Full Text PDF",,,testing,2026-08-06T22:32:04.724432+00:00
BIDY9IEE,NIMH,Boring Task / NIMH,Treatment of Perinatal Depression and Correlates of Treatment Response Among Pregnant Women Living with HIV in Uganda.,Faherty,10.1007/s10995-023-03741-1,37354364,PMC10564822,2023,Maternal and child health journal,UBY32E8T,28dfccd8e7a893567846ddc590a521e9,OK,downloaded,,,,testing,2026-08-06T22:32:05.262950+00:00
EQTH4X7Z,NIMH,Boring Task / NIMH,A systematic review of the engagement with social media-delivered interventions for improving health outcomes among sexual and gender minorities.,Escobar-Viera,10.1016/j.invent.2021.100428,34401387,PMC8350614,2021,Internet interventions,HMDF3G6H,09f19b99591bdf8da0b694d47f6e41a5,OK,downloaded,,,,testing,2026-08-06T22:32:05.782074+00:00
YCBXQNZJ,NIMH,Boring Task / NIMH,"Study protocol: cluster randomized trial of consultation strategies for the sustainment of mental health interventions in under-resourced urban schools:  rationale, design, and methods.",Eiraldi,10.1186/s40359-022-00733-8,35130964,PMC8822800,2022,BMC psychology,5EAV8LWZ,1dc6e7f4eb6cfc3f17d0d94375382db3,OK,downloaded,"2 PDF attachments, picked highest priority: Full Text PDF; Full Text PDF",,,testing,2026-08-06T22:32:06.303658+00:00
RCH9DS2X,NIMH,Boring Task / NIMH,School Mental Health Curriculum Effects on Peer Violence Victimization and Perpetration: A Cluster-Randomized Trial.,DuPont-Reyes,10.1111/josh.12978,33152805,PMC7736140,2021,The Journal of school health,Q7HTIETB,eb5e8f12ca31f4017fa9c80baa460df9,OK,downloaded,,,,testing,2026-08-06T22:32:06.862963+00:00
SV3ZMW6V,NIMH,Boring Task / NIMH,Impact of Therapist Training on Parent Attendance in Mental Health Services for Children with ASD.,Dickson,10.1080/15374416.2020.1796682,32816564,PMC7987108,2022,"Journal of clinical child and adolescent psychology : the official journal for the Society of Clinical Child and Adolescent Psychology, American Psychological  Association, Division 53",YUA55CK2,642baca0daf7ef5a5cea2ab261f13f4f,OK,downloaded,,,,testing,2026-08-06T22:32:07.348069+00:00
7U4A7DJX,NIMH,Boring Task / NIMH,Standard Precautions are for everyone: The role of HIV stigma and implications for nursing education in India.,Devadass,10.5430/jnep.v12n12p69,36579144,PMC9793881,2022,Journal of nursing education and practice,RMH3LTA9,ac80129912bef59706128010834fb08f,OK,downloaded,"2 PDF attachments, picked highest priority: Full Text PDF; Full Text PDF",,,testing,2026-08-06T22:32:07.868285+00:00
XY8FSK7D,NIMH,Boring Task / NIMH,A Randomized Controlled Trial of the Effects of Early Intervention Services On Insight in First Episode Psychosis.,DeTore,10.1093/schbul/sbac099,35997816,PMC9673270,2022,Schizophrenia bulletin,4A6F3BF9,3274d125c0ec998af2b635d53357366f,OK,downloaded,,,,testing,2026-08-06T22:32:08.393654+00:00
J3QCNUTC,NIMH,Boring Task / NIMH,Advancing sustainable implementation of an evidence-based mental health intervention in Sierra Leone's schools: protocol for a hybrid type 3  implementation-effectiveness trial.,Desrosiers,10.1186/s12889-024-17928-w,38310232,PMC10837990,2024,BMC public health,NSYYGYJQ,b28aab8f9dac7f83f987a3a6d89d6d78,OK,downloaded,"2 PDF attachments, picked highest priority: Full Text PDF; Full Text PDF",,,testing,2026-08-06T22:32:08.903217+00:00
2FHYXRIS,NIMH,Boring Task / NIMH,Universal Teacher-Child Interaction Training in early childhood special education: A cluster randomized control trial.,Davis,10.1016/j.jsp.2023.02.001,36914364,,2023,Journal of school psychology,JKZKB7UX,57bf14d42b3d78969f35086a4f07ed23,OK,downloaded,,,,testing,2026-08-06T22:32:09.412739+00:00
DY89L5PP,NIMH,Boring Task / NIMH,Harnessing Innovative Technologies to Train Nurses in Suicide Safety Planning With Hospitalized Patients: Protocol for Formative and Pilot Feasibility  Research.,Darnell,10.2196/33695,34914618,PMC8717131,2021,JMIR research protocols,NSYUAWMP,021d99a7576bbf07dcb58cbc3ad57cc9,OK,downloaded,"2 PDF attachments, picked highest priority: Full Text; Full Text",,,testing,2026-08-06T22:32:10.035770+00:00
